#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1945    -5.55103    -5.54542  0.00135989
        1946    -5.54479    -5.54542  0.00135919
        1947    -5.54028    -5.54542   0.0013585
        1948    -5.53778    -5.54541   0.0013578
        1949    -5.54152    -5.54541  0.00135711
        1950    -5.54763    -5.54541  0.00135641
        1951    -5.55519    -5.54542  0.00135573
        1952    -5.56063    -5.54542  0.00135505
        1953     -5.5649    -5.54543   0.0013544
        1954    -5.56755    -5.54545  0.00135375
        1955    -5.57146    -5.54546  0.00135312
        1956     -5.5779    -5.54548  0.00135253
        1957    -5.58456     -5.5455  0.00135199
        1958    -5.58881    -5.54552  0.00135148
        1959    -5.59327    -5.54554  0.00135101
        1960    -5.59982    -5.54557  0.00135061
        1961    -5.60924     -5.5456  0.00135031
        1962    -5.61678    -5.54564  0.00135011
        1963    -5.61957    -5.54568  0.00134994
        1964    -5.61546    -5.54571  0.00134972
        1965    -5.60933    -5.54574  0.00134943
        1966    -5.60388    -5.54577  0.00134906
        1967    -5.59875     -5.5458  0.00134865
        1968    -5.58944    -5.54582  0.00134814
        1969    -5.57367    -5.54584  0.00134753
        1970    -5.54678    -5.54584  0.00134685
        1971    -5.51499    -5.54582  0.00134626
        1972    -5.48571    -5.54579  0.00134592
        1973    -5.47436    -5.54575  0.00134572
        1974    -5.48365    -5.54572  0.00134541
        1975    -5.50438     -5.5457  0.00134489
        1976    -5.52517    -5.54569  0.00134425
        1977    -5.54163    -5.54569  0.00134357
        1978    -5.54871    -5.54569  0.00134289
        1979     -5.5473    -5.54569  0.00134222
        1980    -5.54364    -5.54569  0.00134154
        1981    -5.54005    -5.54569  0.00134086
        1982    -5.53844    -5.54568  0.00134019
        1983    -5.54455    -5.54568  0.00133952
        1984    -5.56175    -5.54569  0.00133887
        1985    -5.58582    -5.54571  0.00133834
        1986    -5.60777    -5.54574  0.00133803
        1987    -5.62495    -5.54578  0.00133795
        1988      -5.631    -5.54583  0.00133797
        1989    -5.62454    -5.54587  0.00133788
        1990    -5.61039     -5.5459   0.0013376
        1991    -5.59814    -5.54592  0.00133719
        1992    -5.59022    -5.54595   0.0013367
        1993    -5.58139    -5.54596  0.00133615
        1994    -5.57073    -5.54598  0.00133554
        1995    -5.55835    -5.54598  0.00133488
        1996    -5.54883    -5.54598  0.00133421
        1997    -5.54686    -5.54599  0.00133354
        1998    -5.55018    -5.54599  0.00133288
        1999     -5.5552    -5.54599  0.00133222
        2000    -5.55828      -5.546  0.00133157
        2001    -5.55551      -5.546  0.00133091
        2002    -5.55029    -5.54601  0.00133025
        2003    -5.54507      -5.546  0.00132958
        2004    -5.54422      -5.546  0.00132892
        2005    -5.55071    -5.54601  0.00132826
        2006    -5.56459    -5.54602  0.00132763
        2007    -5.58284    -5.54603   0.0013271
        2008    -5.60339    -5.54606  0.00132674
        2009    -5.62016     -5.5461  0.00132659
        2010    -5.62915    -5.54614  0.00132658
        2011    -5.62663    -5.54618  0.00132652
        2012    -5.60262    -5.54621  0.00132616
        2013    -5.57013    -5.54622  0.00132555
        2014    -5.55249    -5.54622   0.0013249
        2015    -5.55943    -5.54623  0.00132426
        2016    -5.56996    -5.54624  0.00132365
        2017    -5.56927    -5.54625  0.00132305
        2018    -5.56276    -5.54626  0.00132242
        2019    -5.55413    -5.54627  0.00132177
        2020    -5.54797    -5.54627  0.00132111
        2021    -5.54437    -5.54627  0.00132046
        2022    -5.54372    -5.54626  0.00131981
        2023    -5.54225    -5.54626  0.00131916
        2024    -5.53609    -5.54626  0.00131851
        2025    -5.53109    -5.54625  0.00131788
        2026    -5.52217    -5.54624  0.00131729
        2027    -5.51411    -5.54622  0.00131673
        2028    -5.50652     -5.5462  0.00131623
        2029    -5.50189    -5.54618  0.00131576
        2030    -5.50702    -5.54616  0.00131525
        2031    -5.52614    -5.54615  0.00131464
        2032    -5.55492    -5.54616    0.001314
        2033    -5.58253    -5.54617  0.00131348
        2034    -5.59745     -5.5462  0.00131308
        2035    -5.59661    -5.54622  0.00131266
        2036    -5.58162    -5.54624  0.00131213
        2037    -5.56091    -5.54625  0.00131151
        2038    -5.54325    -5.54625  0.00131087
        2039     -5.5375    -5.54624  0.00131023
        2040    -5.54211    -5.54624  0.00130959
        2041    -5.55165    -5.54624  0.00130895
        2042    -5.56002    -5.54625  0.00130833
        2043    -5.56508    -5.54626  0.00130772
        2044    -5.56802    -5.54627  0.00130712
        2045    -5.56827    -5.54628  0.00130653
        2046    -5.56806    -5.54629  0.00130593
        2047    -5.57485     -5.5463  0.00130537
        2048    -5.58735    -5.54632  0.00130489
        2049    -5.60007    -5.54635  0.00130451
        2050    -5.60774    -5.54638  0.00130422
        2051    -5.60937    -5.54641  0.00130395
        2052    -5.60549    -5.54644  0.00130363
        2053    -5.59716    -5.54647  0.00130323
        2054    -5.58996    -5.54649  0.00130276
        2055    -5.58946    -5.54651   0.0013023
        2056    -5.59738    -5.54653   0.0013019
        2057    -5.60982    -5.54656  0.00130163
        2058    -5.62344     -5.5466  0.00130153
        2059    -5.63252    -5.54664  0.00130157
        2060    -5.63426    -5.54668  0.00130163
        2061    -5.62858    -5.54672  0.00130161
        2062    -5.61592    -5.54676  0.00130141
        2063    -5.59934    -5.54678  0.00130103
        2064    -5.58344     -5.5468  0.00130052
        2065    -5.56979    -5.54681  0.00129994
        2066    -5.55788    -5.54682  0.00129932
        2067    -5.54424    -5.54682  0.00129869
        2068    -5.53336    -5.54681  0.00129808
        2069    -5.52667     -5.5468  0.00129749
        2070    -5.52656    -5.54679   0.0012969
        2071    -5.52983    -5.54678   0.0012963
        2072    -5.53331    -5.54678  0.00129569
        2073    -5.53573    -5.54677  0.00129508
        2074    -5.53569    -5.54676  0.00129446
        2075    -5.53145    -5.54676  0.00129386
        2076    -5.53001    -5.54675  0.00129326
        2077    -5.53441    -5.54674  0.00129265
        2078    -5.54888    -5.54674  0.00129203
        2079     -5.5753    -5.54676  0.00129148
        2080    -5.60765    -5.54679  0.00129119
        2081    -5.63858    -5.54683  0.00129133
        2082    -5.65495    -5.54688  0.00129175
        2083    -5.65379    -5.54693  0.00129215
        2084     -5.6338    -5.54698   0.0012922
        2085    -5.59831      -5.547  0.00129181
        2086    -5.56483    -5.54701  0.00129122
        2087     -5.5407    -5.54701  0.00129061
        2088    -5.53239      -5.547  0.00129001
        2089    -5.53304    -5.54699  0.00128941
        2090    -5.53741    -5.54699   0.0012888
        2091    -5.53992    -5.54699  0.00128819
        2092    -5.54232    -5.54698  0.00128757
        2093    -5.53861    -5.54698  0.00128697
        2094    -5.53162    -5.54697  0.00128637
        2095    -5.52045    -5.54696  0.00128582
        2096    -5.50671    -5.54694  0.00128535
        2097    -5.49326    -5.54691  0.00128499
        2098     -5.4857    -5.54688  0.00128471
        2099    -5.49142    -5.54686  0.00128437
        2100    -5.51073    -5.54684  0.00128387
        2101    -5.53524    -5.54684  0.00128327
        2102    -5.55935    -5.54684  0.00128268
        2103    -5.58167    -5.54686  0.00128218
        2104    -5.60054    -5.54688  0.00128182
        2105    -5.61391    -5.54692  0.00128161
        2106    -5.61679    -5.54695  0.00128143
        2107    -5.60987    -5.54698  0.00128117
        2108    -5.59236      -5.547  0.00128074
        2109    -5.57145    -5.54701  0.00128018
        2110    -5.55503    -5.54702  0.00127958
        2111     -5.5459    -5.54702  0.00127898
        2112    -5.54194    -5.54701  0.00127837
        2113    -5.54026    -5.54701  0.00127777
        2114     -5.5367      -5.547  0.00127718
        2115    -5.53038      -5.547   0.0012766
        2116    -5.52491    -5.54699  0.00127604
        2117    -5.52578    -5.54698  0.00127547
        2118    -5.53177    -5.54697  0.00127489
        2119    -5.53951    -5.54697   0.0012743
        2120    -5.55166    -5.54697   0.0012737
        2121    -5.56538    -5.54698  0.00127313
        2122    -5.57788    -5.54699  0.00127261
        2123    -5.58535    -5.54701  0.00127214
        2124    -5.58977    -5.54703   0.0012717
        2125    -5.59459    -5.54705   0.0012713
        2126    -5.60262    -5.54708  0.00127097
        2127    -5.61576    -5.54711  0.00127078
        2128    -5.62568    -5.54715  0.00127072
        2129    -5.62559    -5.54718  0.00127066
        2130    -5.60743    -5.54721  0.00127037
        2131    -5.57718    -5.54723  0.00126986
        2132    -5.55145    -5.54723  0.00126926
        2133      -5.549    -5.54723  0.00126867
        2134    -5.56418    -5.54724   0.0012681
        2135    -5.57688    -5.54725  0.00126758
        2136    -5.57655    -5.54726  0.00126706
        2137    -5.56132    -5.54727  0.00126648
        2138    -5.53605    -5.54727   0.0012659
        2139    -5.50451    -5.54725  0.00126547
        2140    -5.47423    -5.54721  0.00126534
        2141    -5.45365    -5.54717   0.0012655
        2142       -5.45    -5.54712  0.00126572
        2143    -5.45773    -5.54708  0.00126582
        2144    -5.46687    -5.54704  0.00126578
        2145    -5.47658    -5.54701  0.00126562
        2146    -5.48813    -5.54698  0.00126533
        2147    -5.50326    -5.54696   0.0012649
        2148    -5.51735    -5.54695  0.00126439
        2149    -5.53034    -5.54694  0.00126382
        2150    -5.53783    -5.54694  0.00126324
        2151    -5.54476    -5.54694  0.00126265
        2152    -5.55275    -5.54694  0.00126207
        2153    -5.56479    -5.54695  0.00126151
        2154    -5.57417    -5.54696  0.00126099
        2155    -5.57481    -5.54697  0.00126047
        2156    -5.56371    -5.54698  0.00125991
        2157    -5.54545    -5.54698  0.00125933
        2158    -5.52757    -5.54697  0.00125877
        2159    -5.51738    -5.54696  0.00125827
        2160    -5.51562    -5.54694  0.00125777
        2161    -5.51842    -5.54693  0.00125725
        2162     -5.5222    -5.54692  0.00125672
        2163    -5.52805    -5.54691  0.00125617
        2164    -5.53819    -5.54691   0.0012556
        2165    -5.55406    -5.54691  0.00125502
        2166    -5.57098    -5.54692  0.00125449
        2167    -5.58273    -5.54694  0.00125402
        2168    -5.58396    -5.54695  0.00125356
        2169    -5.57108    -5.54696  0.00125303
        2170    -5.54858    -5.54697  0.00125246
        2171    -5.52002    -5.54695  0.00125194
        2172    -5.48949    -5.54693  0.00125164
        2173    -5.46813    -5.54689  0.00125159
        2174    -5.46236    -5.54685  0.00125162
        2175    -5.47558    -5.54682  0.00125147
        2176     -5.5023     -5.5468  0.00125107
        2177    -5.53146    -5.54679  0.00125051
        2178    -5.55258    -5.54679  0.00124994
        2179    -5.56315     -5.5468  0.00124939
        2180     -5.5664    -5.54681  0.00124885
        2181    -5.56134    -5.54682  0.00124829
        2182    -5.55371    -5.54682  0.00124773
        2183    -5.54649    -5.54682  0.00124715
        2184    -5.54191    -5.54682  0.00124658
        2185    -5.54243    -5.54682  0.00124602
        2186    -5.54459    -5.54681  0.00124545
        2187    -5.54766    -5.54681  0.00124488
        2188    -5.54598    -5.54681  0.00124431
        2189    -5.53979    -5.54681  0.00124374
        2190     -5.5343    -5.54681  0.00124319
        2191    -5.53234     -5.5468  0.00124264
        2192    -5.53259    -5.54679  0.00124209
        2193    -5.53343    -5.54679  0.00124154
        2194    -5.53496    -5.54678  0.00124098
        2195    -5.54034    -5.54678  0.00124042
        2196    -5.54555    -5.54678  0.00123986
        2197    -5.54681    -5.54678  0.00123929
        2198    -5.54266    -5.54678  0.00123873
        2199    -5.53621    -5.54677  0.00123818
        2200    -5.53471    -5.54677  0.00123763
        2201    -5.54637    -5.54676  0.00123706
        2202    -5.56806    -5.54677  0.00123654
        2203    -5.59106    -5.54679  0.00123614
        2204    -5.60856    -5.54682   0.0012359
        2205    -5.61297    -5.54685   0.0012357
        2206    -5.60869    -5.54688  0.00123546
        2207    -5.59626     -5.5469   0.0012351
        2208     -5.5819    -5.54692  0.00123464
        2209    -5.57145    -5.54693  0.00123414
        2210    -5.56606    -5.54694  0.00123361
        2211    -5.56688    -5.54695  0.00123308
        2212    -5.57522    -5.54696  0.00123259
        2213    -5.59078    -5.54698  0.00123219
        2214    -5.60936    -5.54701  0.00123196
        2215    -5.62796    -5.54705  0.00123194
        2216    -5.63982    -5.54709   0.0012321
        2217    -5.64055    -5.54713  0.00123226
        2218    -5.62946    -5.54717  0.00123227
        2219    -5.61105     -5.5472  0.00123205
        2220    -5.58918    -5.54721  0.00123164
        2221    -5.56658    -5.54722  0.00123112
        2222    -5.54966    -5.54722  0.00123056
        2223      -5.538    -5.54722  0.00123002
        2224    -5.53178    -5.54721  0.00122948
        2225    -5.53055    -5.54721  0.00122895
        2226    -5.52993     -5.5472  0.00122842
        2227    -5.52341    -5.54719  0.00122792
